Date,City,State,AQI,AQI_Category,PM2.5,PM10,NO2,SO2,CO,O3,NH3,Max_Temperature_C,Min_Temperature_C,Avg_Temperature_C,Humidity_Percent,Rainfall_mm,Wind_Speed_kmh,Wind_Direction,Atmospheric_Pressure_hPa,Visibility_km,Month,Season
2015-06-18,Delhi,Delhi,128,Moderate,35,81,47,29,2.57,33,11,41.4,31.7,36.6,78.9,0.0,8.6,NE,986.36,6.4,6,Monsoon
2015-06-19,Delhi,Delhi,158,Moderate,67,97,55,35,2.64,66,11,46.4,34.7,40.6,64.8,0.0,9.4,E,998.0,3.5,6,Monsoon
2015-06-20,Delhi,Delhi,133,Moderate,82,80,43,31,3.27,43,21,38.6,30.2,34.4,61.4,0.0,9.9,NW,1016.52,9.2,6,Monsoon
2015-06-21,Delhi,Delhi,113,Moderate,59,68,48,22,2.11,35,11,42.2,33.8,38.0,81.8,0.0,6.2,E,1014.97,5.4,6,Monsoon
2015-06-22,Delhi,Delhi,116,Moderate,60,108,23,23,2.11,33,24,40.1,29.2,34.7,72.3,0.0,4.8,S,1046.82,9.1,6,Monsoon
2015-06-23,Delhi,Delhi,90,Satisfactory,29,52,33,20,1.51,19,7,42.0,32.2,37.1,82.1,0.0,1.7,E,1003.58,8.8,6,Monsoon
2015-06-24,Delhi,Delhi,163,Moderate,71,105,43,36,3.48,55,23,42.9,28.1,35.5,77.3,0.0,6.8,S,1021.11,8.7,6,Monsoon
2015-06-25,Delhi,Delhi,162,Moderate,67,100,48,37,4.28,65,27,40.7,31.7,36.2,76.4,2.14,13.7,E,1019.32,10.7,6,Monsoon
2015-06-26,Delhi,Delhi,163,Moderate,59,101,39,34,3.82,45,25,42.8,29.8,36.3,81.6,0.0,12.0,W,1008.94,4.9,6,Monsoon
2015-06-27,Delhi,Delhi,110,Moderate,45,95,40,24,2.48,42,22,42.7,29.3,36.0,66.8,0.0,5.7,E,993.0,2.3,6,Monsoon
2015-06-28,Delhi,Delhi,171,Moderate,45,80,42,41,2.64,57,26,48.8,36.6,42.7,69.1,0.0,4.3,W,1021.19,4.6,6,Monsoon
2015-06-29,Delhi,Delhi,151,Moderate,50,74,43,30,2.54,62,24,43.3,31.6,37.5,66.7,0.0,5.8,E,1016.15,7.4,6,Monsoon
2015-06-30,Delhi,Delhi,170,Moderate,69,93,59,39,2.9,60,29,41.1,29.4,35.2,71.6,0.0,9.0,SW,1022.73,5.0,6,Monsoon
2015-07-01,Delhi,Delhi,152,Moderate,62,108,49,36,2.54,54,14,48.2,38.2,43.2,79.9,0.0,8.0,SW,1006.45,8.0,7,Monsoon
2015-07-02,Delhi,Delhi,190,Moderate,90,101,46,41,2.86,49,23,44.7,33.6,39.1,82.7,13.06,8.4,NE,1016.32,7.1,7,Monsoon
2015-07-03,Delhi,Delhi,117,Moderate,61,56,42,21,2.86,52,26,43.3,34.9,39.1,88.0,0.0,8.4,E,1021.54,2.1,7,Monsoon
2015-07-04,Delhi,Delhi,122,Moderate,36,74,35,24,2.49,29,16,42.3,28.2,35.2,81.0,0.0,12.7,NW,1020.62,2.1,7,Monsoon
2015-07-05,Delhi,Delhi,133,Moderate,68,53,48,33,2.46,10,12,49.1,41.0,45.1,81.5,0.0,7.8,W,1021.79,6.7,7,Monsoon
2015-07-06,Delhi,Delhi,160,Moderate,46,100,53,29,2.92,72,12,42.9,33.0,38.0,71.4,0.0,7.5,SW,1013.4,9.5,7,Monsoon
2015-07-07,Delhi,Delhi,126,Moderate,28,75,29,25,2.66,47,1,46.3,36.7,41.5,82.3,11.15,11.0,SE,1001.23,6.9,7,Monsoon
2015-07-08,Delhi,Delhi,155,Moderate,68,103,48,32,2.49,65,12,37.2,27.4,32.3,60.8,0.0,4.7,S,1014.85,9.8,7,Monsoon
2015-07-09,Delhi,Delhi,113,Moderate,40,67,20,20,1.86,61,16,43.5,33.1,38.3,85.3,0.0,13.6,SE,1025.31,7.8,7,Monsoon
2015-07-10,Delhi,Delhi,158,Moderate,80,85,51,39,3.86,61,32,43.2,29.1,36.2,83.4,0.0,1.8,N,983.63,5.6,7,Monsoon
2015-07-11,Delhi,Delhi,131,Moderate,56,74,40,24,3.56,44,14,42.3,33.0,37.7,72.9,18.54,11.0,E,1019.28,5.7,7,Monsoon
2015-07-12,Delhi,Delhi,125,Moderate,35,78,26,22,3.1,7,28,43.0,29.1,36.0,80.0,0.0,5.3,SW,1013.98,6.1,7,Monsoon
2015-07-13,Delhi,Delhi,123,Moderate,64,79,28,29,3.61,46,12,42.5,28.5,35.5,62.9,0.59,9.3,NW,1026.08,8.9,7,Monsoon
2015-07-14,Delhi,Delhi,180,Moderate,59,102,52,35,3.5,78,27,41.6,30.8,36.2,69.6,0.0,6.4,W,1012.07,10.7,7,Monsoon
2015-07-15,Delhi,Delhi,159,Moderate,54,71,39,36,2.47,66,38,39.9,31.0,35.4,82.4,0.0,9.3,E,1018.96,5.6,7,Monsoon
2015-07-16,Delhi,Delhi,127,Moderate,36,62,26,27,2.27,38,10,37.8,27.3,32.6,92.8,10.09,5.1,N,1038.29,6.9,7,Monsoon
2015-07-17,Delhi,Delhi,179,Moderate,66,110,68,39,4.02,71,21,47.9,36.8,42.3,83.4,0.0,9.7,E,1008.01,3.6,7,Monsoon
2015-07-18,Delhi,Delhi,174,Moderate,61,72,42,42,3.84,60,26,48.5,37.8,43.1,96.3,0.0,2.2,W,1023.85,6.7,7,Monsoon
2015-07-19,Delhi,Delhi,149,Moderate,48,86,44,18,2.27,49,25,39.8,26.4,33.1,82.8,0.0,8.1,E,1020.47,11.0,7,Monsoon
2015-07-20,Delhi,Delhi,111,Moderate,32,65,33,31,2.06,65,14,39.3,26.7,33.0,75.8,0.0,10.8,SE,1005.85,5.8,7,Monsoon
2015-07-21,Delhi,Delhi,191,Moderate,89,115,56,35,4.72,93,26,44.8,30.4,37.6,70.5,0.0,8.9,S,1031.5,7.9,7,Monsoon
2015-07-22,Delhi,Delhi,102,Moderate,40,62,31,12,2.78,38,19,45.1,31.6,38.3,78.2,0.0,2.5,SE,1035.43,2.3,7,Monsoon
2015-07-23,Delhi,Delhi,142,Moderate,70,116,45,27,3.57,35,18,43.9,29.5,36.7,90.0,0.0,11.4,SE,1024.63,6.7,7,Monsoon
2015-07-24,Delhi,Delhi,167,Moderate,54,92,41,31,3.21,56,16,46.1,35.2,40.6,78.1,4.57,11.0,W,1025.93,0.5,7,Monsoon
2015-07-25,Delhi,Delhi,98,Satisfactory,51,58,36,14,2.07,48,2,44.5,33.7,39.1,77.1,0.0,6.3,SE,1017.97,3.6,7,Monsoon
2015-07-26,Delhi,Delhi,173,Moderate,77,96,62,26,2.43,56,21,37.2,27.5,32.4,61.6,11.12,4.3,SW,1031.54,9.3,7,Monsoon
2015-07-27,Delhi,Delhi,148,Moderate,54,114,42,29,1.73,66,32,46.7,33.7,40.2,84.6,0.0,4.3,SE,989.95,4.5,7,Monsoon
2015-07-28,Delhi,Delhi,123,Moderate,37,85,28,19,3.17,43,7,47.2,34.0,40.6,96.5,0.0,11.8,SW,1027.2,4.9,7,Monsoon
2015-07-29,Delhi,Delhi,106,Moderate,47,64,37,18,1.51,44,15,35.5,27.3,31.4,67.2,3.95,6.0,E,996.18,7.4,7,Monsoon
2015-07-30,Delhi,Delhi,129,Moderate,35,74,44,20,2.64,61,22,36.6,22.2,29.4,91.4,0.0,0.9,S,1006.7,8.6,7,Monsoon
2015-07-31,Delhi,Delhi,136,Moderate,44,104,51,23,2.34,46,21,44.5,34.6,39.5,89.1,0.0,6.4,SE,1005.3,4.8,7,Monsoon
2015-08-01,Delhi,Delhi,113,Moderate,54,45,40,15,2.89,36,1,39.7,26.1,32.9,78.1,3.77,6.8,NW,1011.6,7.1,8,Monsoon
2015-08-02,Delhi,Delhi,117,Moderate,34,97,32,24,2.14,45,22,45.7,33.2,39.4,57.6,0.0,12.4,S,1028.37,4.7,8,Monsoon
2015-08-03,Delhi,Delhi,125,Moderate,42,69,42,18,2.5,60,26,36.2,21.8,29.0,85.8,6.4,6.2,SE,1012.81,7.8,8,Monsoon
2015-08-04,Delhi,Delhi,154,Moderate,76,89,49,27,3.54,66,26,37.1,28.0,32.5,78.2,8.14,3.5,SW,1000.11,5.5,8,Monsoon
2015-08-05,Delhi,Delhi,123,Moderate,48,76,35,19,3.01,39,30,39.3,24.8,32.1,91.3,0.0,10.6,SW,1005.98,7.2,8,Monsoon
2015-08-06,Delhi,Delhi,181,Moderate,63,112,58,30,3.84,64,29,47.2,37.1,42.2,69.1,0.0,8.8,S,1014.55,6.3,8,Monsoon
2015-08-07,Delhi,Delhi,132,Moderate,57,48,34,31,3.71,42,25,32.1,21.0,26.6,98.2,8.36,8.2,SW,1028.88,7.0,8,Monsoon
2015-08-08,Delhi,Delhi,121,Moderate,55,91,38,25,1.87,59,23,39.4,26.1,32.8,53.1,9.87,10.4,SW,1034.39,10.2,8,Monsoon
2015-08-09,Delhi,Delhi,184,Moderate,85,135,40,36,4.18,79,36,37.2,28.9,33.1,76.2,0.0,9.6,S,1007.85,4.8,8,Monsoon
2015-08-10,Delhi,Delhi,98,Satisfactory,34,71,26,10,2.16,14,9,36.5,23.1,29.8,72.2,0.0,9.5,S,1040.28,5.1,8,Monsoon
2015-08-11,Delhi,Delhi,136,Moderate,58,95,28,28,3.49,47,23,36.1,24.5,30.3,93.9,0.0,12.3,S,996.52,10.3,8,Monsoon
2015-08-12,Delhi,Delhi,149,Moderate,58,81,37,34,2.16,53,13,36.4,24.1,30.2,70.4,0.66,8.3,S,1013.62,8.1,8,Monsoon
2015-08-13,Delhi,Delhi,143,Moderate,53,69,43,22,3.56,55,26,37.3,23.3,30.3,68.4,0.0,9.0,SW,1007.47,6.9,8,Monsoon
2015-08-14,Delhi,Delhi,128,Moderate,40,96,28,29,2.27,52,25,38.5,28.6,33.5,81.3,0.0,10.4,W,1028.14,4.7,8,Monsoon
2015-08-15,Delhi,Delhi,117,Moderate,55,63,39,21,1.99,30,12,39.1,24.6,31.8,79.0,0.0,3.0,SW,1016.44,7.7,8,Monsoon
2015-08-16,Delhi,Delhi,116,Moderate,32,88,36,35,2.14,56,1,36.0,25.0,30.5,76.5,2.22,10.5,W,1010.74,8.2,8,Monsoon
2015-08-17,Delhi,Delhi,159,Moderate,82,69,45,27,3.55,60,24,34.0,21.9,27.9,82.7,0.0,10.6,SW,1010.09,8.8,8,Monsoon
2015-08-18,Delhi,Delhi,138,Moderate,73,69,42,37,2.55,47,25,37.4,28.4,32.9,55.5,0.0,6.1,E,1029.98,9.8,8,Monsoon
2015-08-19,Delhi,Delhi,126,Moderate,37,87,37,28,3.04,39,22,33.3,19.3,26.3,92.2,1.3,4.6,NE,1021.35,11.2,8,Monsoon
2015-08-20,Delhi,Delhi,162,Moderate,57,117,55,28,3.08,70,8,38.8,29.4,34.1,89.2,6.04,4.8,N,994.44,9.4,8,Monsoon
2015-08-21,Delhi,Delhi,160,Moderate,70,64,43,25,4.24,52,24,39.3,30.1,34.7,69.0,0.0,9.6,S,1005.09,6.9,8,Monsoon
2015-08-22,Delhi,Delhi,139,Moderate,65,97,49,30,2.5,40,16,35.0,25.4,30.2,80.6,0.0,7.2,NE,1009.89,10.4,8,Monsoon
2015-08-23,Delhi,Delhi,157,Moderate,53,114,63,24,3.59,51,20,35.6,24.4,30.0,75.5,0.0,4.0,NW,998.44,7.2,8,Monsoon
2015-08-24,Delhi,Delhi,146,Moderate,67,86,48,29,1.87,45,13,39.1,31.1,35.1,88.0,0.0,9.3,S,1009.02,5.6,8,Monsoon
2015-08-25,Delhi,Delhi,143,Moderate,57,81,29,32,2.35,61,22,34.4,24.7,29.5,82.4,1.72,11.4,N,1006.58,5.9,8,Monsoon
2015-08-26,Delhi,Delhi,107,Moderate,31,64,31,24,1.92,21,9,31.2,23.0,27.1,72.2,0.0,6.5,NE,1016.39,6.3,8,Monsoon
2015-08-27,Delhi,Delhi,141,Moderate,74,68,35,23,3.34,38,24,32.4,22.1,27.3,91.0,0.0,1.0,W,1010.91,8.1,8,Monsoon
2015-08-28,Delhi,Delhi,167,Moderate,87,75,37,33,2.95,72,30,38.9,25.4,32.2,77.4,4.76,6.4,SW,1023.66,10.2,8,Monsoon
2015-08-29,Delhi,Delhi,120,Moderate,48,94,28,18,1.91,54,16,33.5,19.8,26.7,91.5,0.0,10.9,W,1007.1,9.0,8,Monsoon
2015-08-30,Delhi,Delhi,158,Moderate,66,86,62,29,3.32,64,18,34.2,24.1,29.1,77.8,0.0,13.0,SW,1007.84,8.1,8,Monsoon
2015-08-31,Delhi,Delhi,164,Moderate,75,103,60,30,3.69,70,19,34.1,22.1,28.1,82.1,11.23,6.4,SE,1002.37,8.5,8,Monsoon
2015-09-01,Delhi,Delhi,161,Moderate,64,98,35,28,3.17,55,33,34.5,25.7,30.1,64.4,0.0,6.4,E,1020.01,8.1,9,Monsoon
2015-09-02,Delhi,Delhi,135,Moderate,51,84,53,31,2.5,46,18,34.0,25.0,29.5,70.0,0.0,6.4,NW,1004.04,5.5,9,Monsoon
2015-09-03,Delhi,Delhi,142,Moderate,80,68,55,32,3.1,74,21,35.8,23.3,29.5,96.2,0.0,3.6,N,1012.97,8.4,9,Monsoon
2015-09-04,Delhi,Delhi,130,Moderate,60,92,41,22,4.0,43,10,30.3,16.9,23.6,79.1,0.0,10.3,E,1007.42,7.9,9,Monsoon
2015-09-05,Delhi,Delhi,121,Moderate,44,59,34,26,2.14,16,28,25.9,14.1,20.0,71.0,0.0,8.3,NE,1007.1,10.9,9,Monsoon
2015-09-06,Delhi,Delhi,160,Moderate,69,94,63,27,2.94,68,15,23.1,14.4,18.7,70.3,0.0,8.6,NE,1013.95,8.9,9,Monsoon
2015-09-07,Delhi,Delhi,155,Moderate,72,96,51,31,3.54,66,16,28.5,17.2,22.9,86.3,28.36,5.4,N,1021.13,9.6,9,Monsoon
2015-09-08,Delhi,Delhi,109,Moderate,50,59,35,22,1.58,24,16,30.3,19.0,24.6,93.5,0.0,9.9,W,1015.79,9.4,9,Monsoon
2015-09-09,Delhi,Delhi,156,Moderate,64,80,48,30,3.82,45,24,28.1,14.2,21.1,89.4,0.0,7.4,SW,1032.3,6.6,9,Monsoon
2015-09-10,Delhi,Delhi,140,Moderate,58,76,42,20,3.01,31,23,31.4,18.4,24.9,90.2,0.0,6.9,NE,999.71,13.4,9,Monsoon
2015-09-11,Delhi,Delhi,102,Moderate,53,53,17,17,2.05,37,9,31.9,23.3,27.6,61.9,0.0,9.7,W,1006.21,7.5,9,Monsoon
2015-09-12,Delhi,Delhi,148,Moderate,53,95,34,31,3.15,60,20,28.6,17.6,23.1,91.2,16.92,5.3,SW,1031.08,8.6,9,Monsoon
2015-09-13,Delhi,Delhi,112,Moderate,32,56,33,23,3.05,57,16,31.2,17.6,24.4,77.6,2.17,4.5,E,1027.89,9.7,9,Monsoon
2015-09-14,Delhi,Delhi,154,Moderate,50,70,50,29,2.96,45,14,24.4,13.9,19.1,66.6,0.0,11.0,NW,999.44,13.4,9,Monsoon
2015-09-15,Delhi,Delhi,158,Moderate,63,88,49,34,3.47,66,15,23.4,14.7,19.0,88.5,0.0,5.0,S,1012.72,8.9,9,Monsoon
2015-09-16,Delhi,Delhi,142,Moderate,50,78,50,19,2.19,59,22,23.9,11.7,17.8,87.8,0.0,4.7,N,1024.11,8.4,9,Monsoon
2015-09-17,Delhi,Delhi,82,Satisfactory,36,46,28,25,1.87,29,11,23.4,9.4,16.4,100.0,0.0,7.7,SW,1001.66,7.6,9,Monsoon
2015-09-18,Delhi,Delhi,122,Moderate,67,93,45,17,2.19,46,25,21.6,7.6,14.6,95.0,0.0,7.3,SW,1032.15,9.4,9,Monsoon
2015-09-19,Delhi,Delhi,157,Moderate,55,110,62,33,2.1,69,15,21.9,8.0,14.9,75.9,10.99,4.2,W,1014.62,14.0,9,Monsoon
2015-09-20,Delhi,Delhi,100,Satisfactory,43,48,26,21,2.28,33,7,31.4,18.9,25.2,96.8,0.0,11.1,NW,1003.01,11.0,9,Monsoon
2015-09-21,Delhi,Delhi,146,Moderate,48,114,32,35,2.93,49,18,25.6,14.8,20.2,91.1,0.0,9.9,S,990.4,6.6,9,Monsoon
2015-09-22,Delhi,Delhi,130,Moderate,54,50,39,29,1.6,44,19,26.0,11.5,18.8,87.2,0.0,6.8,S,1011.33,11.2,9,Monsoon
2015-09-23,Delhi,Delhi,91,Satisfactory,29,34,21,19,2.54,32,5,25.8,14.2,20.0,76.5,0.0,6.8,N,1018.02,6.3,9,Monsoon
2015-09-24,Delhi,Delhi,111,Moderate,59,84,39,25,1.56,42,16,27.0,17.0,22.0,90.3,0.0,2.3,SE,1021.64,10.9,9,Monsoon
2015-09-25,Delhi,Delhi,162,Moderate,61,113,50,38,3.1,69,24,24.2,11.1,17.6,77.3,0.0,8.1,NW,1017.47,13.1,9,Monsoon
2015-09-26,Delhi,Delhi,110,Moderate,52,59,34,22,2.04,50,24,26.2,14.5,20.3,91.8,0.0,10.8,S,1020.59,10.6,9,Monsoon
2015-09-27,Delhi,Delhi,101,Moderate,35,73,33,16,2.08,37,12,23.0,11.7,17.3,79.7,0.0,2.8,NE,1028.52,10.6,9,Monsoon
2015-09-28,Delhi,Delhi,173,Moderate,56,118,49,35,3.41,74,18,18.9,4.0,11.5,73.0,11.11,5.8,S,998.83,13.5,9,Monsoon
2015-09-29,Delhi,Delhi,140,Moderate,54,87,45,25,2.26,57,26,17.2,8.3,12.7,83.3,1.24,6.3,N,1021.57,12.3,9,Monsoon
2015-09-30,Delhi,Delhi,154,Moderate,58,76,40,36,2.67,41,17,23.8,13.3,18.6,90.1,0.0,4.3,SW,1021.29,8.1,9,Monsoon
2015-10-01,Delhi,Delhi,117,Moderate,40,64,47,21,2.25,51,11,18.9,9.4,14.2,76.3,0.0,8.9,S,1020.22,10.4,10,Post-Monsoon
2015-10-02,Delhi,Delhi,243,Poor,106,147,70,57,3.95,79,35,17.4,4.1,10.7,55.3,0.0,8.2,S,1014.09,10.9,10,Post-Monsoon
2015-10-03,Delhi,Delhi,151,Moderate,51,114,49,30,2.58,54,21,18.6,7.1,12.9,58.9,0.0,3.4,NW,1007.16,10.5,10,Post-Monsoon
2015-10-04,Delhi,Delhi,165,Moderate,69,110,82,28,3.1,64,28,17.2,2.8,10.0,58.2,0.0,3.4,W,1003.72,10.2,10,Post-Monsoon
2015-10-05,Delhi,Delhi,220,Poor,76,119,62,43,4.33,80,27,13.9,0.7,7.3,70.8,0.0,5.1,NE,1008.69,10.4,10,Post-Monsoon
2015-10-06,Delhi,Delhi,218,Poor,100,128,61,44,4.45,70,35,11.0,1.0,6.0,53.4,0.0,9.1,NW,1021.1,15.0,10,Post-Monsoon
2015-10-07,Delhi,Delhi,189,Moderate,75,120,57,37,3.32,58,36,21.2,12.1,16.6,73.2,0.0,9.2,N,1023.06,14.2,10,Post-Monsoon
2015-10-08,Delhi,Delhi,168,Moderate,78,93,52,25,3.21,42,28,21.5,6.8,14.1,60.6,0.0,2.9,S,1011.97,15.0,10,Post-Monsoon
2015-10-09,Delhi,Delhi,177,Moderate,96,102,48,37,2.88,69,34,24.0,11.8,17.9,58.9,7.42,12.1,W,1006.51,8.7,10,Post-Monsoon
2015-10-10,Delhi,Delhi,165,Moderate,77,109,47,38,3.31,59,18,16.3,8.1,12.2,58.2,0.0,2.7,NW,1016.24,11.9,10,Post-Monsoon
2015-10-11,Delhi,Delhi,114,Moderate,40,84,41,29,1.74,26,15,18.1,8.7,13.4,74.5,0.0,9.8,N,1017.27,14.5,10,Post-Monsoon
2015-10-12,Delhi,Delhi,98,Satisfactory,41,51,18,30,2.0,40,16,22.3,8.5,15.4,79.9,0.0,2.6,SE,992.16,9.8,10,Post-Monsoon
2015-10-13,Delhi,Delhi,145,Moderate,57,94,42,22,1.89,56,17,20.9,6.3,13.6,59.4,0.0,7.5,SE,1005.14,13.2,10,Post-Monsoon
2015-10-14,Delhi,Delhi,176,Moderate,81,119,64,23,3.9,50,27,15.4,3.5,9.4,88.1,0.0,8.5,S,1000.52,10.1,10,Post-Monsoon
2015-10-15,Delhi,Delhi,162,Moderate,82,112,43,30,2.48,40,20,14.8,5.7,10.3,71.9,0.0,5.2,SW,1011.21,9.1,10,Post-Monsoon
2015-10-16,Delhi,Delhi,234,Poor,118,179,66,54,4.95,84,33,17.7,3.4,10.6,81.5,0.0,5.0,W,1019.13,13.0,10,Post-Monsoon
2015-10-17,Delhi,Delhi,151,Moderate,54,92,64,30,2.98,51,19,13.6,4.1,8.9,82.7,0.0,5.6,E,1013.34,9.5,10,Post-Monsoon
2015-10-18,Delhi,Delhi,183,Moderate,70,109,51,36,2.98,21,16,15.1,3.1,9.1,46.9,0.0,8.6,SW,1028.33,15.0,10,Post-Monsoon
2015-10-19,Delhi,Delhi,193,Moderate,73,116,56,35,3.74,67,28,13.2,-0.5,6.4,52.9,0.0,5.3,NE,1014.47,8.7,10,Post-Monsoon
2015-10-20,Delhi,Delhi,224,Poor,89,151,67,44,4.58,76,34,18.8,3.9,11.4,83.6,0.0,5.8,S,1009.88,10.5,10,Post-Monsoon
2015-10-21,Delhi,Delhi,140,Moderate,41,82,64,28,2.62,80,25,17.3,7.5,12.4,60.1,0.0,5.8,N,1029.14,14.5,10,Post-Monsoon
2015-10-22,Delhi,Delhi,149,Moderate,62,91,42,30,3.03,35,24,12.5,1.7,7.1,74.6,0.0,13.9,NE,1001.51,12.0,10,Post-Monsoon
2015-10-23,Delhi,Delhi,179,Moderate,75,96,69,31,3.6,66,23,12.4,2.9,7.7,56.9,0.0,10.4,N,1010.84,14.2,10,Post-Monsoon
2015-10-24,Delhi,Delhi,169,Moderate,44,109,55,24,3.12,59,25,10.4,-1.1,4.6,67.6,0.0,6.0,W,1030.79,15.0,10,Post-Monsoon
2015-10-25,Delhi,Delhi,172,Moderate,72,117,56,34,3.04,61,34,15.2,2.4,8.8,72.9,0.0,15.9,E,1018.98,14.2,10,Post-Monsoon
2015-10-26,Delhi,Delhi,229,Poor,76,138,66,49,5.26,76,29,12.2,-0.2,6.0,54.0,0.0,7.6,SW,1026.95,15.0,10,Post-Monsoon
2015-10-27,Delhi,Delhi,172,Moderate,75,90,49,27,3.5,49,27,15.4,5.9,10.7,59.9,0.0,10.4,W,993.23,14.0,10,Post-Monsoon
2015-10-28,Delhi,Delhi,185,Moderate,86,115,48,29,3.2,54,28,16.1,4.1,10.1,62.6,0.0,8.0,N,1045.23,11.7,10,Post-Monsoon
2015-10-29,Delhi,Delhi,193,Moderate,87,136,56,28,4.51,77,24,15.0,5.8,10.4,76.2,0.0,1.8,SW,1021.58,13.7,10,Post-Monsoon
2015-10-30,Delhi,Delhi,132,Moderate,67,69,22,16,2.32,32,27,12.7,-1.4,5.7,78.9,13.18,9.0,N,994.04,12.2,10,Post-Monsoon
2015-10-31,Delhi,Delhi,158,Moderate,59,77,40,32,3.38,54,20,11.6,-3.2,4.2,57.9,0.0,5.3,NE,1002.6,11.5,10,Post-Monsoon
2015-11-01,Delhi,Delhi,236,Poor,78,161,69,35,4.92,78,37,13.8,3.4,8.6,44.3,0.0,8.7,SE,998.04,12.1,11,Post-Monsoon
2015-11-02,Delhi,Delhi,281,Poor,114,161,80,57,5.05,82,52,11.2,-2.4,4.4,63.9,0.0,5.4,NW,1013.01,12.0,11,Post-Monsoon
2015-11-03,Delhi,Delhi,326,Very Poor,143,187,100,56,6.4,89,48,11.9,0.5,6.2,59.2,0.0,8.6,S,1012.83,10.6,11,Post-Monsoon
2015-11-04,Delhi,Delhi,326,Very Poor,137,186,104,63,6.45,122,50,8.2,-3.4,2.4,74.4,0.0,12.5,E,999.2,15.0,11,Post-Monsoon
2015-11-05,Delhi,Delhi,193,Moderate,61,96,61,48,4.29,72,32,14.2,0.4,7.3,69.0,0.0,7.2,NW,1008.83,12.8,11,Post-Monsoon
2015-11-06,Delhi,Delhi,258,Poor,107,165,58,47,5.07,94,49,19.5,4.8,12.1,73.9,0.0,1.6,SW,1010.3,11.1,11,Post-Monsoon
2015-11-07,Delhi,Delhi,229,Poor,81,118,65,52,4.1,63,22,12.7,3.0,7.8,74.4,0.0,11.7,SW,1025.08,10.5,11,Post-Monsoon
2015-11-08,Delhi,Delhi,196,Moderate,67,122,58,40,4.68,48,29,10.0,0.3,5.2,56.6,0.0,7.1,N,1012.03,15.0,11,Post-Monsoon
2015-11-09,Delhi,Delhi,307,Very Poor,115,207,97,66,6.9,122,41,11.6,-0.4,5.6,57.0,0.0,7.2,N,1002.4,9.8,11,Post-Monsoon
2015-11-10,Delhi,Delhi,250,Poor,105,173,85,48,5.86,99,31,6.6,-4.6,1.0,74.0,0.0,4.4,W,1011.16,15.0,11,Post-Monsoon
2015-11-11,Delhi,Delhi,225,Poor,82,157,68,50,4.64,51,26,14.0,-0.8,6.6,83.4,0.0,4.8,SW,1023.45,10.2,11,Post-Monsoon
2015-11-12,Delhi,Delhi,311,Very Poor,107,189,101,61,6.72,93,47,2.8,-11.3,-4.2,76.9,0.0,7.7,SE,1008.45,14.6,11,Post-Monsoon
2015-11-13,Delhi,Delhi,148,Moderate,55,80,49,31,3.46,48,22,9.2,-3.0,3.1,46.7,0.0,10.3,SE,1029.12,13.4,11,Post-Monsoon
2015-11-14,Delhi,Delhi,239,Poor,100,149,76,56,4.84,92,36,6.9,-5.7,0.6,52.4,0.0,7.2,NE,1015.69,11.4,11,Post-Monsoon
2015-11-15,Delhi,Delhi,292,Poor,119,178,100,52,6.54,95,62,10.2,-4.0,3.1,76.4,0.0,7.6,NW,995.52,13.1,11,Post-Monsoon
2015-11-16,Delhi,Delhi,233,Poor,101,136,65,47,4.53,74,33,5.9,-4.3,0.8,76.8,0.0,7.2,E,1008.04,13.1,11,Post-Monsoon
2015-11-17,Delhi,Delhi,227,Poor,100,145,68,36,4.9,78,31,4.3,-8.8,-2.3,84.3,0.0,2.5,W,1005.42,14.3,11,Post-Monsoon
2015-11-18,Delhi,Delhi,301,Very Poor,113,191,90,55,5.74,93,62,9.0,-1.7,3.7,54.1,24.19,8.0,NE,1004.56,13.4,11,Post-Monsoon
2015-11-19,Delhi,Delhi,226,Poor,84,103,62,52,4.5,82,37,5.1,-5.4,-0.2,72.2,0.0,6.2,N,1012.95,13.3,11,Post-Monsoon
2015-11-20,Delhi,Delhi,192,Moderate,82,86,54,41,4.2,78,32,5.6,-2.6,1.5,61.8,0.0,3.5,N,1023.34,15.0,11,Post-Monsoon
2015-11-21,Delhi,Delhi,270,Poor,90,162,82,47,5.87,89,33,7.2,-3.5,1.8,63.5,0.0,10.8,E,1011.5,15.0,11,Post-Monsoon
2015-11-22,Delhi,Delhi,215,Poor,78,112,61,40,4.78,68,44,11.6,-2.3,4.6,80.2,0.0,7.1,SW,1001.96,12.6,11,Post-Monsoon
2015-11-23,Delhi,Delhi,194,Moderate,89,132,58,34,3.92,75,28,0.9,-9.4,-4.3,45.5,0.0,6.5,SW,1010.39,13.4,11,Post-Monsoon
2015-11-24,Delhi,Delhi,268,Poor,106,167,84,49,4.4,105,39,8.0,-1.4,3.3,77.7,0.0,12.5,NW,995.18,12.9,11,Post-Monsoon
2015-11-25,Delhi,Delhi,323,Very Poor,125,219,94,59,7.02,91,40,5.2,-6.5,-0.7,80.0,0.0,8.2,NE,1019.94,14.3,11,Post-Monsoon
2015-11-26,Delhi,Delhi,228,Poor,74,156,59,40,4.09,83,37,7.5,-6.0,0.8,53.5,0.0,15.9,N,1022.68,12.5,11,Post-Monsoon
2015-11-27,Delhi,Delhi,220,Poor,95,141,61,43,3.99,71,34,13.2,1.9,7.6,62.5,0.0,2.3,W,1017.48,13.0,11,Post-Monsoon
